stop_id,name,district,ridership,dispatch_interval,dispatch_half,cai_normalized,lat,lon,pm25,pm10,o3,no2,so2,co,pm25_index,pm10_index,o3_index,no2_index,so2_index,co_index,cai,cai_grade,main_pollutant,priority_v1,priority_v2,pollution_exposure,priority_v4,ridership_log,cai_ridership,pollution_exposure_v2,total_exposure,is_high_traffic,is_high_pollution,is_long_wait
100000001,종로2가사거리(00032),종로구,175792,15.0,7.5,0.6741,37.569808,126.987752,19.1508,30.682,0.0336,0.0187,0.0028,0.4026,60.4,50.7,53.0,31.1,7.1,10.1,60.4,보통,초미세먼지,0.3644272536931552,0.29932606572491793,0.011174720881918388,0.36231270443178626,12.077062445465485,10.6178368,453.0,79.63377599999998,0,1,1
100000002,창경궁.서울대학교병원(00026),종로구,929152,10.6111111111111,5.30555555555555,0.7037,37.579433,126.996522,19.3356,31.6841,0.0335,0.0189,0.0028,0.4082,60.8,51.7,52.9,31.5,7.0,10.2,60.8,보통,초미세먼지,0.4008806873824861,0.3809969569996552,0.04361904563975463,0.42800126930342786,13.742028697454051,56.49244159999999,322.57777777777744,299.72378737777746,1,1,0
100000003,명륜3가.성대입구(00025),종로구,1463867,10.6111111111111,5.30555555555555,0.6741,37.582581,126.998251,19.1536,31.6759,0.0334,0.0187,0.0028,0.4097,60.4,51.7,52.8,31.1,7.0,10.2,60.4,보통,초미세먼지,0.43582702833322345,0.4393423943516871,0.06582771812080483,0.46993687844431264,14.196592805503956,88.4175668,320.45555555555524,469.104312744444,1,1,0
100000004,종로2가.삼일교(00029),종로구,301642,12.1666666666666,6.08333333333333,0.6741,37.56857927,126.9876131,19.1479,30.5826,0.0337,0.0187,0.0029,0.4017,60.4,50.6,53.1,31.1,7.1,10.0,60.4,보통,초미세먼지,0.351365612807516,0.3009836043964592,0.015552841262353276,0.3608054020356859,12.616999477897679,18.2191768,367.43333333333317,110.83332553333328,1,1,1
100000005,혜화동로터리.여운형활동터(00024),종로구,664591,10.7647058823529,5.38235294117647,0.6296,37.586243,127.001744,18.9101,31.6732,0.0332,0.0184,0.0028,0.4121,59.8,51.7,52.6,30.6,7.0,10.3,59.8,보통,초미세먼지,0.35529226240522255,0.32627717356426084,0.02831916706155579,0.3725271854745024,13.406928597514502,39.7425418,321.8647058823529,213.90838674705878,1,0,0
100000006,경기상고(00013),종로구,175831,12.75,6.375,0.4444,37.58755022,126.9693635,17.9343,30.393,0.0336,0.0168,0.003,0.4381,57.3,50.4,53.0,28.0,7.6,11.0,57.3,보통,초미세먼지,0.26913731302073424,0.21919208064221252,0.0062641450708491005,0.25921477562488116,12.07728427269711,10.0751163,365.28749999999997,64.2288664125,0,0,1
100000007,신교동(00014),종로구,488558,11.8571428571428,5.92857142857142,0.4963,37.58329552,126.9702627,18.2194,30.4523,0.0336,0.0173,0.003,0.4275,58.0,50.5,53.0,28.8,7.4,10.7,58.0,보통,초미세먼지,0.30519536174393586,0.26960521192807324,0.01807490027926173,0.3069487198070089,13.099215521063417,28.336364,343.8571428571424,167.99415799999977,1,0,0
100000008,경기상고(00035),종로구,65016,13.8,6.9,0.4519,37.58719079,126.9697701,17.9732,30.4167,0.0336,0.0168,0.003,0.4366,57.4,50.4,53.0,28.1,7.6,10.9,57.4,보통,초미세먼지,0.2710672986997575,0.2127305776792658,0.002548790231014538,0.256280758439709,11.082404053144092,3.7319184,396.06,25.750236960000002,0,0,1
100000009,경복고교(00021),종로구,142593,10.6666666666666,5.33333333333333,0.4815,37.58516,126.970884,18.1364,30.4773,0.0336,0.0171,0.003,0.4304,57.8,50.5,53.0,28.5,7.5,10.8,57.8,보통,초미세먼지,0.2613356807522887,0.21570722483213678,0.004604104922600844,0.26026948356941315,11.8677567103408,8.2418754,308.2666666666665,43.956668799999974,0,0,0
100000010,청운중학교(00020),종로구,23235,10.6666666666666,5.33333333333333,0.4741,37.587809,126.972673,18.076,30.5449,0.0335,0.017,0.003,0.432,57.7,50.5,52.9,28.4,7.5,10.8,57.7,보통,초미세먼지,0.24886127147209317,0.1984770923933249,0.0007386799313273406,0.24530019243317852,10.053458079112422,1.3406595,307.7333333333332,7.150183999999996,0,0,0
100000011,자하문고개.윤동주문학관(00019),종로구,206887,10.6666666666666,5.33333333333333,0.3852,37.59218662,126.9671262,17.611,30.2,0.0338,0.0162,0.0031,0.4509,56.5,50.2,53.1,27.1,7.8,11.3,56.5,보통,초미세먼지,0.23462640788019395,0.1949025747832539,0.005344046089904113,0.22821835612289942,12.239932863018275,11.6891155,301.33333333333314,62.3419493333333,1,0,0
100000012,자하문고개.윤동주문학관(00035),종로구,27185,10.6666666666666,5.33333333333333,0.3852,37.59233532,126.9671907,17.6093,30.2033,0.0338,0.0162,0.0031,0.4509,56.5,50.2,53.1,27.1,7.8,11.3,56.5,보통,초미세먼지,0.21956275354203134,0.17230709327600996,0.0007022089012554839,0.2101419709171043,10.210457413895194,1.5359525,301.33333333333314,8.191746666666662,0,0,0
100000013,청운중학교(00034),종로구,40879,10.6666666666666,5.33333333333333,0.4667,37.588421,126.972266,18.0286,30.524,0.0335,0.0169,0.003,0.4337,57.6,50.5,53.0,28.2,7.5,10.8,57.6,보통,초미세먼지,0.24787115714485827,0.198473402383954,0.0012793060748211291,0.24411205524049662,10.618396224877586,2.3546304,307.1999999999998,12.558028799999994,0,0,0
100000014,경복고교(00033),종로구,92405,10.6666666666666,5.33333333333333,0.4889,37.585067,126.971404,18.1643,30.4971,0.0336,0.0172,0.003,0.4294,57.9,50.5,53.0,28.6,7.4,10.7,57.9,보통,초미세먼지,0.25959776997807144,0.21161887718932942,0.0030295146449214466,0.2581839906403524,11.43394719058652,5.3502495,308.79999999999984,28.534663999999985,0,0,0
100000015,통인시장종로구보건소(00015),종로구,412526,11.8571428571428,5.92857142857142,0.5407,37.5803257,126.97105,18.4345,30.4201,0.0336,0.0176,0.0029,0.4197,58.6,50.4,53.0,29.3,7.4,10.5,58.6,보통,초미세먼지,0.3136367373836766,0.2733783864987953,0.016628733147863135,0.3170783705746977,12.930056937160272,24.1740236,347.4142857142852,143.31742562857124,1,0,0
100000016,통인시장종로구보건소(00031),종로구,198987,10.8571428571428,5.42857142857142,0.5407,37.58051321,126.9713851,18.4348,30.4327,0.0336,0.0176,0.0029,0.4197,58.6,50.4,53.0,29.3,7.4,10.5,58.6,보통,초미세먼지,0.2874033379202116,0.24152828730359796,0.007344598212398381,0.29059829121853975,12.200999800380883,11.660638200000001,318.1142857142852,63.30060737142848,1,0,0
100000017,효자동(00032),종로구,130394,10.8571428571428,5.42857142857142,0.5037,37.58309104,126.970621,18.2468,30.462,0.0336,0.0173,0.003,0.4265,58.1,50.5,53.0,28.8,7.4,10.7,58.1,보통,초미세먼지,0.26930779946268674,0.22179238702471807,0.00448318849169043,0.2688836450695099,11.778323584181274,7.575891400000001,315.3999999999995,41.126267599999935,0,0,0
100000018,사직단.어린이도서관(00017),종로구,393641,11.5714285714285,5.78571428571428,0.5852,37.57513553,126.9679907,18.6637,30.1611,0.0337,0.018,0.0029,0.411,59.2,50.2,53.1,29.9,7.3,10.3,59.2,보통,초미세먼지,0.32448755059061785,0.2829085745631754,0.016757889496661474,0.33152791785159863,12.883197145784488,23.303547200000004,342.5142857142854,134.82766594285704,1,0,0
100000019,경복궁역1번출구(00016),종로구,1156136,13.5714285714285,6.78571428571428,0.5926,37.576162,126.971415,18.7083,30.2012,0.0337,0.018,0.0029,0.4099,59.3,50.2,53.1,30.0,7.3,10.2,59.3,보통,초미세먼지,0.40754006580962443,0.3910058659102039,0.05845604148635727,0.4211909361144065,13.960594833303182,68.5588648,402.3928571428568,465.2208682857139,1,0,1
100000020,경복궁역2번출구(00006),종로구,556169,11.625,5.8125,0.5852,37.57704014,126.9721994,18.6759,30.2698,0.0337,0.018,0.0029,0.4112,59.2,50.3,53.1,30.0,7.3,10.3,59.2,보통,초미세먼지,0.33855801012593617,0.3036124781518671,0.023786566449773155,0.34814461215112336,13.228829281894747,32.9252048,344.1,191.37775290000002,1,0,0
100000021,경복궁역3번출구(00030),종로구,1400499,10.8571428571428,5.42857142857142,0.5778,37.57767139,126.9722829,18.6395,30.3134,0.0337,0.0179,0.0029,0.4126,59.1,50.3,53.1,29.9,7.3,10.3,59.1,보통,초미세먼지,0.40046665753285354,0.40371585931515347,0.055232904747857914,0.42627427475371016,14.1523398736823,82.76949090000001,320.8285714285709,449.32009345714215,1,0,0
100000022,경복궁(00030),종로구,406044,14.2222222222222,7.11111111111111,0.6222,37.57557679,126.9787471,18.8853,30.3091,0.0337,0.0183,0.0029,0.4056,59.7,50.3,53.1,30.5,7.2,10.1,59.7,보통,초미세먼지,0.3599628674295537,0.3088331900332194,0.022590444138704018,0.36084432980435344,12.91421926988028,24.2408268,424.5333333333333,172.37921279999998,1,0,1
100000023,광화문역2번출구.KT광화문지사(00013),종로구,1823771,12.5833333333333,6.29166666666666,0.6519,37.57232093,126.9774163,19.022,29.8545,0.0339,0.0185,0.0029,0.3999,60.1,49.8,53.3,30.8,7.3,10.0,60.1,보통,초미세먼지,0.47502402766068946,0.4877906711206639,0.0940488749679781,0.5071121665261609,14.416417441803263,109.60863710000001,378.12916666666626,689.6210084208326,1,1,1
100000025,광화문역6번출구(00033),종로구,362334,13.6,6.8,0.6667,37.57004483,126.9764072,19.12,29.4939,0.0341,0.0186,0.0029,0.3958,60.3,49.2,53.4,31.0,7.3,9.9,60.3,보통,초미세먼지,0.3659284736697881,0.3135593771713488,0.020653584317678116,0.3711141684037457,12.800324477240665,21.848740199999998,410.03999999999996,148.57143336,1,1,1
100000028,서울역사박물관.강북삼성병원(00036),종로구,352792,13.0,6.5,0.6519,37.570023,126.971248,19.0536,29.571,0.0341,0.0185,0.0029,0.3976,60.1,49.3,53.4,30.9,7.3,9.9,60.1,보통,초미세먼지,0.35519033678959006,0.3049151348140146,0.018795318026547082,0.36122840414750806,12.773636761648092,21.202799199999998,390.65000000000003,137.8181948,1,1,1
100000029,새문안교회(00044),종로구,67129,11.0,5.5,0.6593,37.57033689,126.9728386,19.0733,29.5468,0.0341,0.0186,0.0029,0.3971,60.2,49.2,53.4,30.9,7.3,9.9,60.2,보통,초미세먼지,0.3170468916383921,0.2612184856057363,0.003060538134656024,0.3254562699660706,11.114386316932798,4.0411658,331.1,22.226411900000002,0,1,0
100000030,광화문역7번출구(00036),종로구,68291,22.5,11.25,0.6667,37.570365,126.975837,19.1047,29.5279,0.0341,0.0186,0.0029,0.3963,60.3,49.2,53.4,31.0,7.3,9.9,60.3,보통,초미세먼지,0.41544676629189015,0.32108681610450185,0.006440112078376402,0.3860361195502681,11.131547908391124,4.1179473,678.375,46.326907125,0,1,1
100000031,세종문화회관(00007),종로구,720944,13.25,6.625,0.637,37.573648,126.976997,18.9562,30.0145,0.0338,0.0184,0.0029,0.4023,59.9,50.0,53.2,30.7,7.3,10.1,59.9,보통,초미세먼지,0.3831960148266697,0.3480116148325971,0.03825786999653083,0.3935852177920036,13.488318130417033,43.1845456,396.8375,286.09761460000004,1,1,1
100000032,서울경찰청.경복궁역(00029),종로구,538073,13.25,6.625,0.5926,37.57574466,126.9714843,18.7362,30.1678,0.0337,0.0181,0.0029,0.409,59.3,50.2,53.1,30.1,7.3,10.2,59.3,보통,초미세먼지,0.35305190188231733,0.31168433430495757,0.026561462932892806,0.35741228225878086,13.195751376153675,31.9077289,392.86249999999995,211.3887039625,1,0,1
100000033,사직단(00028),종로구,221946,13.25,6.625,0.5852,37.57485535,126.968189,18.6885,30.1389,0.0337,0.018,0.0029,0.4101,59.2,50.1,53.1,30.0,7.3,10.3,59.2,보통,초미세먼지,0.32408318424458593,0.26971273932984174,0.010819201709531108,0.32264982109350315,12.310193893613048,13.1392032,392.20000000000005,87.04722120000001,1,0,1
100000034,광화문역6번출구.광화문빌딩(00039),종로구,75093,23.6666666666666,11.8333333333333,0.6741,37.56950355,126.9768637,19.1416,29.4308,0.0341,0.0187,0.0029,0.395,60.4,49.1,53.4,31.1,7.3,9.9,60.4,보통,초미세먼지,0.4282083070458114,0.3299976457539029,0.007531524045867157,0.3955166351216408,11.226495941085206,4.5356172,714.7333333333313,53.67147019999985,0,1,1
100000035,덕성여중고(00034),종로구,503107,14.6,7.3,0.6296,37.575768,126.981972,18.9255,30.5253,0.0336,0.0184,0.0029,0.406,59.8,50.5,53.0,30.6,7.2,10.2,59.8,보통,초미세먼지,0.3737165298346404,0.32514886882603466,0.029076161148888117,0.37545983580156855,13.128560137764234,30.085798599999997,436.53999999999996,219.62632977999996,1,0,1
100000036,안국역.서울공예박물관(00014),종로구,337409,15.6,7.8,0.637,37.57606956,126.9839958,18.9553,30.7039,0.0336,0.0184,0.0029,0.4066,59.9,50.7,53.0,30.7,7.1,10.2,59.9,보통,초미세먼지,0.37062924038943174,0.31153645317674017,0.021080681079721445,0.36675508846731814,12.729054087066178,20.2107991,467.21999999999997,157.64423298,1,1,1
100000037,국민은행세검정지점(00021),종로구,135426,12.0,6.0,0.3037,37.60466298,126.960888,17.1403,30.2569,0.0335,0.0156,0.0031,0.4569,55.4,50.3,52.9,26.0,7.8,11.4,55.4,보통,초미세먼지,0.21258675347735512,0.16813938947529194,0.003102930724139612,0.19510410417282614,11.816188028738999,7.5026003999999995,332.4,45.0156024,0,0,0
100000038,세검정초등학교(00009),종로구,460457,9.14285714285714,4.57142857142857,0.3037,37.60250228,126.9612198,17.1722,30.1181,0.0336,0.0156,0.0032,0.4607,55.4,50.1,53.0,26.0,7.9,11.5,55.4,보통,초미세먼지,0.21602319595194241,0.1947226246157443,0.008038218292162525,0.21351354942804518,13.039976925306323,25.5093178,253.25714285714278,116.6140242285714,1,0,0
100000039,세검정.상명대(00018),종로구,169414,8.33333333333333,4.16666666666666,0.2889,37.600477,126.958292,17.0767,29.8076,0.034,0.0154,0.0032,0.4714,55.2,49.7,53.3,25.6,8.1,11.8,55.2,보통,초미세먼지,0.1799419957965859,0.1496352159171011,0.0025641154961942593,0.1742637282892365,12.040106605095785,9.3516528,229.99999999999963,38.96521999999994,0,0,0
100000040,상명대입구.석파랑(00019),종로구,64916,11.3333333333333,5.66666666666666,0.2889,37.59941335,126.9585702,17.0901,29.7343,0.0341,0.0154,0.0033,0.4735,55.2,49.6,53.4,25.6,8.2,11.8,55.2,보통,초미세먼지,0.19618237291520826,0.15149578159503468,0.0013362230117303611,0.17875218083158337,11.080864809839891,3.5833632,312.7999999999996,20.30572479999998,0,0,0
100000041,하림각(00011),종로구,253574,12.25,6.125,0.3111,37.59813307,126.9617068,17.2182,29.877,0.034,0.0156,0.0032,0.4672,55.5,49.8,53.3,26.0,8.1,11.7,55.5,보통,초미세먼지,0.2270430669373457,0.18646737818379622,0.0060756818798382,0.21120168032481482,12.443414916244196,14.073357,339.9375,86.199311625,1,0,1
100000042,자하문터널입구.석파정(00012),종로구,265634,11.8571428571428,5.92857142857142,0.3333,37.59559351,126.9636435,17.3371,29.9458,0.0339,0.0158,0.0032,0.4632,55.8,49.9,53.3,26.3,8.0,11.6,55.8,보통,초미세먼지,0.23218760332645935,0.19268616689445106,0.006600565634583704,0.21933940970603702,12.489878465011008,14.8223772,330.81428571428523,87.87552197142844,1,0,0
100000043,부암동주민센터.무계원(00018),종로구,176288,10.6666666666666,5.33333333333333,0.3556,37.59276708,126.9642222,17.4317,29.979,0.0339,0.0159,0.0032,0.4604,56.1,50.0,53.3,26.5,8.0,11.5,56.1,보통,초미세먼지,0.22218488064624733,0.18216620985825993,0.004203370165714468,0.21328852344216354,12.079879972792204,9.8897568,299.1999999999998,52.745369599999975,0,0,0
100000044,부암동주민센터.무계원(00036),종로구,75784,10.6666666666666,5.33333333333333,0.363,37.59278617,126.9651419,17.4822,30.0513,0.0339,0.016,0.0032,0.4575,56.2,50.1,53.2,26.7,7.9,11.4,56.2,보통,초미세먼지,0.21622919359976275,0.1717511978070515,0.0018446214465447119,0.20614169898638202,11.235655662865756,4.259060799999999,299.7333333333332,22.71499093333332,0,0,0
100000045,자하문터널입구.석파정(00036),종로구,123008,12.625,6.3125,0.3407,37.59555757,126.9639776,17.3548,29.9719,0.0339,0.0158,0.0032,0.4622,55.9,50.0,53.3,26.3,8.0,11.6,55.9,보통,초미세먼지,0.22909981770019017,0.18081407840213712,0.003326806194994652,0.2117947812402282,11.720012802409414,6.8761472,352.86875,43.4056792,0,0,1
100000046,하림각(00037),종로구,136861,12.625,6.3125,0.3185,37.59814765,126.9622153,17.2405,29.9157,0.0339,0.0156,0.0032,0.4657,55.6,49.9,53.3,26.0,8.0,11.6,55.6,보통,초미세먼지,0.22285364836217866,0.17588926883956424,0.0034600667496504337,0.2042993780346144,11.826728397873335,7.609471600000001,350.975,48.034789475000004,0,0,1
100000047,상명대입구.세검정교회(00039),종로구,74875,11.4,5.7,0.2963,37.59961633,126.9592406,17.1132,29.7943,0.034,0.0154,0.0033,0.4713,55.3,49.7,53.3,25.7,8.1,11.8,55.3,보통,초미세먼지,0.2000418848848776,0.15530356806805712,0.0015900347058150788,0.18305026186185314,11.22358869092122,4.1405875,315.21,23.60134875,0,0,0
100000048,세검정.상명대(00031),종로구,154089,8.5,4.25,0.2963,37.6006471,126.9591558,17.1059,29.8711,0.0339,0.0154,0.0032,0.4691,55.3,49.8,53.3,25.7,8.1,11.7,55.3,보통,초미세먼지,0.18251539091936733,0.15076382711979178,0.002439807036484066,0.17651846910324084,11.945292126275898,8.5211217,235.02499999999998,36.214767224999996,0,0,0
100000049,세검정초등학교(00032),종로구,367051,10.25,5.125,0.3111,37.60226807,126.9614329,17.1823,30.1119,0.0337,0.0156,0.0032,0.4607,55.5,50.1,53.1,26.0,7.9,11.5,55.5,보통,초미세먼지,0.2198886945319097,0.19073581957564226,0.00735875752863481,0.21261643343829165,12.813258806373014,20.3713305,284.4375,104.4030688125,1,0,0
100000051,국민은행세검정지점(00033),종로구,130665,12.0,6.0,0.3037,37.604846,126.961195,17.1511,30.2789,0.0334,0.0156,0.0031,0.456,55.4,50.3,52.9,26.0,7.8,11.4,55.4,보통,초미세먼지,0.21218765909719242,0.16754074790504792,0.002993844926895148,0.19462519091663094,11.780399728050659,7.238841,332.4,43.433046,0,0,0
100000053,승가사입구(00031),종로구,24145,11.0,5.5,0.2444,37.61158441,126.956306,16.8375,30.6618,0.0328,0.0154,0.003,0.4485,54.6,50.7,52.3,25.6,7.5,11.2,54.6,보통,초미세먼지,0.1751721208028485,0.13136929231538375,0.0004081678186978755,0.15520654496341818,10.091874013892333,1.318317,300.3,7.2507435,0,0,0
100000054,구기동현대빌라(00032),종로구,78213,11.0,5.5,0.2519,37.6100355,126.9564576,16.8617,30.5761,0.0329,0.0154,0.003,0.4509,54.7,50.6,52.4,25.6,7.6,11.3,54.7,보통,초미세먼지,0.1821735470793011,0.1403899502485812,0.0013622457834042761,0.1636082564951613,11.267203938642771,4.2782511,300.85,23.530381050000006,0,0,0
100000055,구기터널.삼성출판박물관(00056),종로구,187871,12.6666666666666,6.33333333333333,0.2519,37.60860989,126.9562103,16.8695,30.4853,0.033,0.0154,0.003,0.4536,54.7,50.5,52.5,25.6,7.6,11.3,54.7,보통,초미세먼지,0.2052545997026739,0.16251152918364042,0.0037679569457801116,0.18297218630987538,12.143516158863912,10.276543700000001,346.43333333333317,65.08477676666665,1,0,1
100000056,구기터널.삼성출판박물관(00019),종로구,90309,13.0,6.5,0.2519,37.6083054,126.9564167,16.886,30.4626,0.033,0.0154,0.0031,0.4541,54.7,50.5,52.5,25.6,7.6,11.4,54.7,보통,초미세먼지,0.19985416997836594,0.15191088459717844,0.0018589094208878762,0.1748250039740391,11.411003475244845,4.9399023,355.55,32.10936495,0,0,1
100000057,구기동(00007),종로구,384499,12.6,6.3,0.2741,37.60696445,126.9585298,17.0117,30.3728,0.0332,0.0155,0.0031,0.4551,55.0,50.4,52.7,25.8,7.7,11.4,55.0,보통,초미세먼지,0.22858894048177328,0.19356859590784506,0.008347807189717539,0.21130672857812793,12.859699067927835,21.147445,346.5,133.2289035,1,0,1
100000058,구기동(00004),종로구,179188,12.6,6.3,0.2815,37.6070088,126.9591017,17.0372,30.3828,0.0332,0.0155,0.0031,0.4544,55.1,50.4,52.7,25.9,7.7,11.4,55.1,보통,초미세먼지,0.2138477283981727,0.1699752963009627,0.00399547106255589,0.19361727407780724,12.096196393710326,9.8732588,347.13,62.201530440000006,1,0,1
100000059,승가사입구(00029),종로구,5778,11.0,5.5,0.2444,37.61148,126.956482,16.8487,30.6549,0.0328,0.0154,0.003,0.4485,54.6,50.7,52.3,25.6,7.5,11.2,54.6,보통,초미세먼지,0.1736324933127313,0.129059851080208,9.76762748575823e-05,0.15335899197527758,8.661985936317778,0.3154788,300.3,1.7351333999999998,0,0,0
100000060,갑을씨티텔앞(00008),종로구,97265,9.2,4.6,0.3185,37.60437097,126.963535,17.2514,30.3286,0.0335,0.0158,0.0031,0.4531,55.6,50.3,52.9,26.3,7.7,11.3,55.6,보통,초미세먼지,0.19099281742814775,0.1537855224385179,0.0017919166292221728,0.1831913809137773,11.485204772369627,5.407934,255.76,24.876496399999997,0,0,0
100000061,평창파출소(00007),종로구,415524,9.2,4.6,0.3407,37.60532237,126.9660433,17.3466,30.4609,0.0334,0.0159,0.003,0.4477,55.9,50.5,52.8,26.5,7.6,11.2,55.9,보통,초미세먼지,0.22507852316283747,0.20046963659610806,0.008189298430751286,0.22409422779540494,12.93729805993931,23.227791599999996,257.14,106.84784135999999,1,0,0
100000062,평창동주민센터(00006),종로구,432578,14.3333333333333,7.16666666666666,0.363,37.60660737,126.9695663,17.4735,30.612,0.0333,0.0161,0.003,0.4412,56.2,50.6,52.7,26.8,7.5,11.0,56.2,보통,초미세먼지,0.2766932726326885,0.2349473163564402,0.014148572840427639,0.26036526049255965,12.977520247633493,24.3108836,402.7666666666663,174.22799913333319,1,0,1
100000063,일성아파트(00005),종로구,163340,14.3333333333333,7.16666666666666,0.3778,37.608873,126.972925,17.5702,30.7449,0.0332,0.0162,0.0029,0.4354,56.4,50.7,52.7,27.0,7.4,10.9,56.4,보통,초미세먼지,0.25906246784060144,0.20553814620534672,0.005560512917077211,0.23920829474205518,12.00359531909262,9.212376,404.1999999999996,66.02202799999993,0,0,1
100000064,롯데아파트(00004),종로구,270470,14.3333333333333,7.16666666666666,0.3926,37.61039,126.976317,17.656,30.828,0.0332,0.0163,0.0029,0.4312,56.6,50.8,52.6,27.2,7.3,10.8,56.6,보통,초미세먼지,0.27298099169230033,0.223452969019932,0.009568571297226682,0.2559105233640938,12.507920162648933,15.308602,405.633333333333,109.71164766666656,1,0,1
100000065,롯데아파트(00038),종로구,85287,10.6666666666666,5.33333333333333,0.4,37.610248,126.976652,17.6663,30.8315,0.0332,0.0163,0.0029,0.431,56.7,50.8,52.6,27.2,7.3,10.8,56.7,보통,초미세먼지,0.22937146868324598,0.18405720302486894,0.0022877588675275745,0.2219124290865619,11.35378904363031,4.8357729,302.39999999999986,25.790788799999987,0,0,0
100000066,벽산평창힐스아파트(00037),종로구,44375,10.6666666666666,5.33333333333333,0.3778,37.60819,126.972797,17.5724,30.7291,0.0332,0.0162,0.0029,0.436,56.4,50.7,52.7,27.1,7.4,10.9,56.4,보통,초미세먼지,0.2185345823257828,0.17224631793311862,0.001124196403314764,0.20890816545760604,10.700454061735071,2.50275,300.79999999999984,13.347999999999992,0,0,0
100000067,예능교회(00036),종로구,112938,10.6666666666666,5.33333333333333,0.363,37.606517,126.97,17.4904,30.6214,0.0333,0.0161,0.003,0.4407,56.2,50.6,52.7,26.9,7.5,11.0,56.2,보통,초미세먼지,0.219343655393622,0.17642289049784038,0.002748968871131989,0.20987905313901312,11.63460312892873,6.3471156,299.7333333333332,33.85128319999998,0,0,0
100000068,서울예술고등학교.평창동주민센터(00035),종로구,96532,10.6666666666666,5.33333333333333,0.3481,37.60577876,126.9676276,17.4062,30.5289,0.0333,0.016,0.003,0.4448,56.0,50.5,52.8,26.7,7.5,11.1,56.0,보통,초미세먼지,0.21303013858789624,0.16991557825221476,0.0022537348041423693,0.20230283297214224,11.477640197780953,5.405792,298.6666666666665,28.83089066666665,0,0,0
100000069,화정박물관(00034),종로구,69176,11.2857142857142,5.64285714285714,0.3333,37.60450382,126.9648103,17.3029,30.3816,0.0334,0.0158,0.0031,0.4508,55.8,50.4,52.9,26.4,7.7,11.3,55.8,보통,초미세먼지,0.21095746001425053,0.16512666621185207,0.001636070209236128,0.19672038058852925,11.144423716416433,3.8600208,314.8714285714284,21.781545942857132,0,0,0
100000072,독립문역.서대문형무소역사관(00021),종로구,169730,15.3333333333333,7.66666666666666,0.5407,37.573395,126.959322,18.4216,30.3293,0.0336,0.0176,0.0029,0.4183,58.6,50.3,53.0,29.3,7.4,10.5,58.6,보통,초미세먼지,0.3222524353498352,0.26023050487660476,0.008847548948981453,0.3100362557531357,12.041970109848585,9.946178,449.26666666666625,76.25403133333327,0,0,1
100000073,금화초등학교.서울시교육청(00011),종로구,273747,10.5,5.25,0.6296,37.567879,126.964867,18.9033,29.8746,0.0339,0.0183,0.0029,0.4018,59.8,49.8,53.2,30.6,7.3,10.0,59.8,보통,초미세먼지,0.3203235898988895,0.27580945892240827,0.011377910649968915,0.3318883078786674,12.519963254150086,16.3700706,313.95,85.94287064999999,1,0,0
100000075,독립문(00066),종로구,136893,9.0,4.5,0.5704,37.571342,126.96143,18.6179,30.2173,0.0337,0.0179,0.0029,0.4113,59.0,50.2,53.1,29.8,7.3,10.3,59.0,보통,초미세먼지,0.2765986147366911,0.2333238480309626,0.004417935809428538,0.28691833768402936,11.826962182704687,8.076687,265.5,36.3450915,0,0,0
100000076,창덕궁.우리소리박물관(00033),종로구,547311,13.5,6.75,0.6519,37.57754057,126.9885394,19.0516,31.1432,0.0335,0.0185,0.0028,0.4081,60.1,51.1,52.9,30.9,7.1,10.2,60.1,보통,초미세먼지,0.3756627038836591,0.33187368545511814,0.030279977155807516,0.3832952446603909,13.212774302709292,32.8933911,405.675,222.030389925,1,1,1
100000077,서린동.SK서린빌딩(00030),종로구,92358,10.0,5.0,0.6667,37.569263,126.980095,19.1296,29.6076,0.0341,0.0186,0.0029,0.3962,60.3,49.3,53.4,31.1,7.3,9.9,60.3,보통,초미세먼지,0.313297533871679,0.2616129674741852,0.0038709891580617443,0.32595704064601483,11.433438436211896,5.5691874,301.5,27.845936999999996,0,1,0
100000078,청계1가.광교(00035),종로구,14760,11.0,5.5,0.6667,37.56868439,126.9849267,19.1161,30.1715,0.0338,0.0186,0.0029,0.3996,60.3,50.2,53.2,31.1,7.2,10.0,60.3,보통,초미세먼지,0.3151261569105652,0.2568559020325145,0.0006804974119219827,0.32315138829267825,9.599743846536997,0.890028,331.65,4.895154,0,1,0
100000079,청계2가.수표교(00033),종로구,18932,11.0,5.5,0.6889,37.568442,126.99082,19.2484,31.0521,0.0336,0.0188,0.0028,0.4037,60.6,51.1,53.0,31.4,7.1,10.1,60.6,보통,초미세먼지,0.3228832853333138,0.26404715022219283,0.0009019387693715368,0.33245994239997656,9.84866171025235,1.1472792,333.3,6.3100356,0,1,0
100000080,청계4가.세운교(00031),종로구,5554,11.0,5.5,0.7556,37.568927,126.996555,19.6062,31.718,0.0336,0.0192,0.0028,0.4055,61.5,51.7,53.0,32.1,7.0,10.1,61.5,보통,초미세먼지,0.343984086715835,0.2823650189626413,0.0002902041763272348,0.35778090405900204,8.62245370207373,0.341571,338.25,1.8786405,0,1,0
100000081,청계5가.광장시장(00030),종로구,32837,11.0,5.5,0.8074,37.56945128,126.9997974,19.8643,31.9462,0.0338,0.0195,0.0028,0.4058,62.2,51.9,53.1,32.6,6.9,10.1,62.2,보통,초미세먼지,0.36355505518104553,0.30135110129008674,0.0018335281490257118,0.3812660662172546,10.399341660371974,2.0424614,342.1,11.233537700000001,0,1,0
