NODE_ID,정류소명,자치구,노선목록,버스수,승차총승객수,avg_caralc,평균배차간격
100000001,종로2가사거리,종로구,"470, 741, N37",3,175792.0,60.0,30.0
100000002,창경궁.서울대학교병원,종로구,"100, 102, 104, 107, 140, 143, 150, 151, 160, 162, 171, 172, 272, 301, 6011, 710, 8101, 8111, N31, 새벽A160",20,929152.0,40.5,20.25
100000003,명륜3가.성대입구,종로구,"100, 102, 104, 107, 140, 143, 150, 151, 160, 162, 171, 172, 272, 301, 6011, 710, 8101, 8111, N31, 새벽A160",20,1463867.0,40.5,20.25
100000004,종로2가.삼일교,종로구,"01A, 470, 501, 701, 741, N37",6,301642.0,48.666666666666664,24.333333333333332
100000005,혜화동로터리.여운형활동터,종로구,"100, 102, 104, 107, 140, 143, 150, 151, 160, 162, 171, 172, 272, 710, 8101, 8111, N31, 새벽A160",18,664591.0,37.666666666666664,18.833333333333332
100000006,경기상고,종로구,"1711, 7016, 7018, 8002",4,175831.0,51.0,25.5
100000007,신교동,종로구,"1020, 1711, 7016, 7018, 7022, 7212, 8002",7,488558.0,47.42857142857143,23.714285714285715
100000008,경기상고,종로구,"1711, 7016, 7018, 8002, 8111",5,65016.0,44.4,22.2
100000009,경복고교,종로구,"1020, 7022, 7212",3,142593.0,42.666666666666664,21.333333333333332
100000010,청운중학교,종로구,"1020, 7022, 7212",3,23235.0,42.666666666666664,21.333333333333332
100000011,자하문고개.윤동주문학관,종로구,"1020, 7022, 7212",3,206887.0,42.666666666666664,21.333333333333332
100000012,자하문고개.윤동주문학관,종로구,"1020, 7022, 7212",3,27185.0,42.666666666666664,21.333333333333332
100000013,청운중학교,종로구,"1020, 7022, 7212",3,40879.0,42.666666666666664,21.333333333333332
100000014,경복고교,종로구,"1020, 7022, 7212",3,92405.0,42.666666666666664,21.333333333333332
100000015,통인시장종로구보건소,종로구,"1020, 1711, 7016, 7018, 7022, 7212, 8002",7,412526.0,47.42857142857143,23.714285714285715
100000016,통인시장종로구보건소,종로구,"1020, 1711, 7016, 7018, 7022, 7212, 8111",7,198987.0,35.714285714285715,17.857142857142858
100000017,효자동,종로구,"1020, 1711, 7016, 7018, 7022, 7212, 8111",7,130394.0,35.714285714285715,17.857142857142858
100000018,사직단.어린이도서관,종로구,"171, 272, 606, 7025, 708, 710, 종로05",7,393641.0,46.285714285714285,23.142857142857142
100000019,경복궁역1번출구,종로구,"171, 272, 606, 7025, 708, 710, 8002",7,1156136.0,54.285714285714285,27.142857142857142
100000020,경복궁역2번출구,종로구,"1020, 1711, 7016, 7018, 7022, 7212, 8002, 종로09",8,556169.0,46.5,23.25
100000021,경복궁역3번출구,종로구,"1020, 1711, 7016, 7018, 7022, 7212, 8111",7,1400499.0,35.714285714285715,17.857142857142858
100000022,경복궁,종로구,"1020, 109, 171, 272, 601, 606, 7025, 710, N51",9,406044.0,56.0,28.0
100000023,광화문역2번출구.KT광화문지사,종로구,"01A, 1020, 109, 1711, 606, 7016, 7018, 708, 7212, N51, 종로09, 종로11",12,1823771.0,49.666666666666664,24.833333333333332
100000025,광화문역6번출구,종로구,"600, 602, 603, 7019, 706, N75",6,362334.0,45.333333333333336,22.666666666666668
100000028,서울역사박물관.강북삼성병원,종로구,"101, 470, 601, 704, 720, 741, N37",7,352792.0,52.0,26.0
100000029,새문안교회,종로구,"470, 601",2,67129.0,44.0,22.0
100000030,광화문역7번출구,종로구,"704, N75",2,68291.0,90.0,45.0
100000031,세종문화회관,종로구,"1711, 401, 406, 700, 7016, 7018, 7022, 704, 7212, N51, 종로09, 종로11",12,720944.0,52.75,26.375
100000032,서울경찰청.경복궁역,종로구,"171, 272, 601, 606, 700, 7025, 703, 710",8,538073.0,53.0,26.5
100000033,사직단,종로구,"171, 272, 601, 606, 700, 7025, 703, 710",8,221946.0,53.0,26.5
100000034,광화문역6번출구.광화문빌딩,종로구,"700, 703, N51",3,75093.0,94.66666666666667,47.333333333333336
100000035,덕성여중고,종로구,"171, 272, 401, 406, 7022, 7025, 704, 710, 8111, N51",10,503107.0,52.7,26.35
100000036,안국역.서울공예박물관,종로구,"171, 272, 7025, 710, N51",5,337409.0,62.4,31.2
100000037,국민은행세검정지점,종로구,"7022, 7211, 7212, 7730",4,135426.0,48.0,24.0
100000038,세검정초등학교,종로구,"1020, 110B국민대, 163, 1711, 7022, 7212, 7730",7,460457.0,36.57142857142857,18.285714285714285
100000039,세검정.상명대,종로구,"110B국민대, 163, 7730",3,169414.0,33.333333333333336,16.666666666666668
100000040,상명대입구.석파랑,종로구,"7016, 7018, 종로13",3,64916.0,45.333333333333336,22.666666666666668
100000041,하림각,종로구,"1020, 1711, 7016, 7018, 7022, 7212, 8002, 종로13",8,253574.0,49.0,24.5
100000042,자하문터널입구.석파정,종로구,"1020, 1711, 7016, 7018, 7022, 7212, 8002",7,265634.0,47.42857142857143,23.714285714285715
100000043,부암동주민센터.무계원,종로구,"1020, 7022, 7212",3,176288.0,42.666666666666664,21.333333333333332
100000044,부암동주민센터.무계원,종로구,"1020, 7022, 7212",3,75784.0,42.666666666666664,21.333333333333332
100000045,자하문터널입구.석파정,종로구,"1020, 1711, 7016, 7018, 7022, 7212, 8002, 8111",8,123008.0,43.75,21.875
100000046,하림각,종로구,"1020, 1711, 7016, 7018, 7022, 7212, 8002, 8111",8,136861.0,43.75,21.875
100000047,상명대입구.세검정교회,종로구,"1020, 1711, 7022, 7212, 8111",5,74875.0,34.8,17.4
100000048,세검정.세검정성당,종로구,"1020, 110A고려대, 163, 7730",4,154089.0,34.0,17.0
100000049,세검정초등학교,종로구,"1020, 110A고려대, 163, 1711, 7022, 7212, 7730, 8111",8,367051.0,34.25,17.125
100000051,국민은행세검정지점,종로구,"7022, 7211, 7212, 7730",4,130665.0,48.0,24.0
100000053,승가사입구,종로구,"7212, 7730",2,24145.0,68.0,34.0
100000054,구기동현대빌라,종로구,"7212, 7730",2,78213.0,68.0,34.0
100000055,구기터널.삼성출판박물관,종로구,"7022, 7211, 7212",3,187871.0,50.666666666666664,25.333333333333332
100000056,구기터널.삼성출판박물관,종로구,"7022, 7211",2,90309.0,52.0,26.0
100000057,구기동,종로구,"7022, 7211, 7212, 7730, 종로13",5,384499.0,50.4,25.2
100000058,구기동,종로구,"7022, 7211, 7212, 7730, 종로13",5,179188.0,50.4,25.2
100000059,승가사입구,종로구,"7212, 7730",2,5778.0,68.0,34.0
100000060,갑을씨티텔앞,종로구,"1020, 110B국민대, 163, 1711, 7211",5,97265.0,36.8,18.4
100000061,평창파출소,종로구,"1020, 110B국민대, 163, 1711, 7211",5,415524.0,36.8,18.4
100000062,평창동주민센터,종로구,"1020, 110B국민대, 163, 1711, 7211, 8003",6,432578.0,57.333333333333336,28.666666666666668
100000063,일성아파트,종로구,"1020, 110B국민대, 163, 1711, 7211, 8003",6,163340.0,57.333333333333336,28.666666666666668
100000064,롯데아파트,종로구,"1020, 110B국민대, 163, 1711, 7211, 8003",6,270470.0,57.333333333333336,28.666666666666668
100000065,롯데아파트,종로구,"1020, 110A고려대, 163, 1711, 7211, 8111",6,85287.0,33.666666666666664,16.833333333333332
100000066,벽산평창힐스아파트,종로구,"1020, 110A고려대, 163, 1711, 7211, 8111",6,44375.0,33.666666666666664,16.833333333333332
100000067,예능교회,종로구,"1020, 110A고려대, 163, 1711, 7211, 8111",6,112938.0,33.666666666666664,16.833333333333332
100000068,서울예술고등학교.평창동주민센터,종로구,"1020, 110A고려대, 163, 1711, 7211, 8111",6,96532.0,33.666666666666664,16.833333333333332
100000069,화정박물관,종로구,"1020, 110A고려대, 163, 1711, 7211, 8111, 종로13",7,69176.0,37.42857142857143,18.714285714285715
100000072,독립문역.서대문형무소역사관,종로구,"7025, 7737, 서대문11",3,169730.0,61.333333333333336,30.666666666666668
100000073,금화초등학교.서울시교육청,종로구,"171, 470, 601, 7024, 750A, 750B",6,273747.0,42.0,21.0
100000075,독립문,종로구,171,1,136893.0,36.0,18.0
100000076,창덕궁.우리소리박물관,종로구,"109, 151, 162, 171, 172, 272, 7025, 710, 8111, N51",10,547311.0,47.8,23.9
100000077,서린동.SK서린빌딩,종로구,7018,1,92358.0,40.0,20.0
100000078,청계1가.장통교,종로구,"173, 청계A01",2,14760.0,22.0,11.0
100000079,청계2가.수표교,종로구,"173, 청계A01",2,18932.0,22.0,11.0
100000080,청계4가.세운교,종로구,"173, 청계A01",2,5554.0,22.0,11.0
100000081,청계5가.광장시장,종로구,"173, 청계A01",2,32837.0,22.0,11.0
100000102,원남동,종로구,"100, 104, 107, 140, 143, 150, 160, 273, 601, 8101, N31, 새벽A160, 종로08, 종로12",14,703110.0,40.285714285714285,20.142857142857142
100000103,창덕궁.우리소리박물관,종로구,"109, 151, 162, 171, 172, 272, 601, 7025, 710, N51",10,738787.0,50.8,25.4
100000104,안국역6번출구.인사동문화의거리,종로구,"01A, 109, 151, 162, 171, 172, 272, 710, N51, 종로02",10,1179954.0,46.4,23.2
100000105,조계사.종로경찰서,종로구,"151, 162, 172, 401, 406, 7022, 704",7,546783.0,42.42857142857143,21.214285714285715
100000106,조계사.종로경찰서,종로구,"1020, 109, 151, 162, 172, 606",6,419131.0,40.666666666666664,20.333333333333332
100000107,안국동사거리,종로구,"1020, 162, 606",3,137904.0,42.666666666666664,21.333333333333332
100000108,효제동.김상옥의거터,종로구,"100, 102, 104, 107, 140, 143, 150, 160, 273, 8101, N31, 새벽A160",12,158634.0,41.333333333333336,20.666666666666668
100000109,종로5가.효제초등학교,종로구,"100, 102, 104, 107, 140, 150, 160, 273, 7025, 8101, 새벽A160",11,497185.0,35.63636363636363,17.818181818181817
100000116,종로5가역6번출구,종로구,"100, 104, 2014",3,268087.0,38.666666666666664,19.333333333333332
100000117,청계5가.마전교,종로구,173,1,17697.0,44.0,22.0
100000118,동대문,종로구,"102, 301, 7025, N16",4,188555.0,63.0,31.5
100000119,충신동,종로구,"102, 2112, 301, 7025, N16, N51",6,159870.0,74.66666666666667,37.333333333333336
100000121,충신동,종로구,"2112, 301, N16, N51",4,90724.0,82.0,41.0
100000122,연지공원앞,종로구,"102, 109, 162, 301, 7025, 710, N51",7,231968.0,58.285714285714285,29.142857142857142
100000123,방송통신대.이화장,종로구,"100, 102, 104, 107, 109, 140, 143, 150, 160, 162, 2112, 273, 301, 710, 8101, N16, N31, 새벽A160, 종로07, 종로08",20,750985.0,45.0,22.5
100000124,혜화역2번출구.마로니에공원,종로구,"100, 102, 104, 107, 109, 140, 143, 150, 160, 162, 2112, 273, 301, 710, 8101, N16, N31, 새벽A160, 종로07, 종로08",20,1058572.0,45.0,22.5
100000125,혜화역3번출구.서울대병원입구,종로구,"109, 2112, 273, 601, N16, 종로07, 종로08, 종로12",8,1060609.0,52.5,26.25
100000126,방송통신대.이화장,종로구,"109, 2112, 273, 601, N16",5,185491.0,56.8,28.4
100000127,연지공원앞,종로구,"109, 273, 601, 7025, N51, 종로08",6,397516.0,62.0,31.0
100000128,창경궁.서울대학교병원,종로구,"151, 171, 172, 272, 601",5,322683.0,35.2,17.6
100000129,이화동(이화장),종로구,"102, 301, 7025, N16, N51",5,141134.0,78.4,39.2
100000130,혜화동로터리,종로구,"301, 종로07",2,148220.0,52.0,26.0
100000131,명륜동2가.성균관대입구,종로구,"151, 171, 172, 272, 601",5,596826.0,35.2,17.6
100000132,혜화역.서울연극센터(장면총리가옥),종로구,"109, 2112, 273, 601, N16",5,374305.0,56.8,28.4
100000133,혜화역.동성중고(장면총리가옥),종로구,"100, 102, 104, 107, 109, 140, 143, 150, 160, 162, 2112, 273, 710, 8101, N16, N31, 새벽A160",17,1251875.0,45.1764705882353,22.58823529411765
100000135,종로구민회관.창신동두산아파트,종로구,"142, 종로03",2,142746.0,36.0,18.0
100000139,동묘앞역6번출구,종로구,142,1,82570.0,36.0,18.0
100000140,동묘앞역5번출구,종로구,142,1,65925.0,36.0,18.0
100000142,창신3동주민센터,종로구,"142, 종로03",2,103469.0,36.0,18.0
100000143,숭인1동주민센터.창신역4번출구,종로구,"1014, 142, 종로03",3,381889.0,34.666666666666664,17.333333333333332
100000144,동묘앞역.롯데캐슬천지인,종로구,"1014, 142, 종로03",3,754733.0,34.666666666666664,17.333333333333332
100000147,신설동역오거리,종로구,"101, 1014, 103, 111, 144, 152, N15, N51",8,324445.0,59.5,29.75
100000150,구기동현대빌라,종로구,"7212, 7730",2,17096.0,68.0,34.0
100000151,광장시장,종로구,"100, 104, 140",3,256087.0,33.333333333333336,16.666666666666668
100000153,서울특별시재향군인회관,종로구,"273, 종로08",2,71256.0,30.0,15.0
100000154,서울역사박물관,종로구,"7019, 706, N6002",3,45381.0,280.0,140.0
100000155,청계3가.관수교,종로구,"173, 청계A01",2,7449.0,22.0,11.0
100000156,청계6가.버들다리,종로구,173,1,51933.0,44.0,22.0
100000157,청계7가.맑은내다리,종로구,173,1,50382.0,44.0,22.0
100000158,청계8가.영도교,종로구,173,1,51739.0,44.0,22.0
100000159,원남동사거리,종로구,"109, 162, 7025, 710, N51",5,85486.0,66.4,33.2
100000165,숭인2동주민센터,종로구,"2112, 370, 721, N30",4,242160.0,56.0,28.0
100000169,조계사,종로구,9401,1,39519.0,20.0,10.0
100000174,세종문화회관,종로구,"703, 9401",2,167413.0,50.0,25.0
100000179,이화동(이화장),종로구,"2112, 301, N16, N51",4,32177.0,82.0,41.0
100000180,상명대정문,종로구,"7016, 서대문08, 종로13",3,497096.0,97.33333333333333,48.666666666666664
100000181,이북오도청,종로구,"7212, 7730",2,91807.0,68.0,34.0
100000188,상명대입구.세검정교회,종로구,"7016, 7018, 8002",3,30080.0,58.666666666666664,29.333333333333332
100000189,상명대입구.석파랑,종로구,"1020, 1711, 7022, 7212",4,214701.0,39.0,19.5
100000190,종로중부새마을금고,종로구,"105, 111, 144, 2233, 261, 420, N13, N30",8,199479.0,60.875,30.4375
100000191,신설동역오거리.서울풍물시장,종로구,"173, 421",2,203011.0,42.0,21.0
100000192,청계2가.삼일교,종로구,"173, 청계A01",2,18225.0,22.0,11.0
100000193,청계8가.황학교,종로구,173,1,67821.0,44.0,22.0
100000330,종로1가,종로구,"1020, 109, 6002, 606",4,304009.0,53.0,26.5
100000355,평창동삼성아파트,종로구,"1020, 110A고려대, 163, 1711, 7211, 8111",6,51254.0,33.666666666666664,16.833333333333332
100000362,영천시장,종로구,"6005, 701, 7019, 7021, 702A, 702B, 703, 704, 705, 706, 707, 709, 720, 741, 752, N37",16,1007864.0,57.25,28.625
100000363,영천시장,종로구,"6005, 701, 7019, 7021, 7024, 702A, 702B, 704, 705, 706, 707, 708, 709, 720, 741, 750A, 750B, 752, N37",19,927062.0,53.26315789473684,26.63157894736842
100000364,동묘앞역2번출구,종로구,1014,1,70371.0,32.0,16.0
100000365,동대문역.흥인지문,종로구,"101, 103, 105, 111, 144, 152, 201, 2112, 2233, 260, 261, 262, 270, 271, 370, 420, 6002, 720, 721, N13, N15, N26, N30, N51, N6002, 심야A21",26,1189634.0,91.8076923076923,45.90384615384615
100000366,동묘앞.서울혜화경찰서,종로구,"101, 103, 105, 111, 144, 152, 201, 2233, 260, 261, 262, 270, 271, 420, 6002, 720, N13, N15, N26, N51, N72",21,947290.0,55.76190476190476,27.88095238095238
100000367,동묘앞.서울혜화경찰서,종로구,"101, 103, 105, 111, 144, 152, 201, 2112, 2233, 260, 261, 262, 270, 271, 370, 420, 6002, 720, 721, N13, N15, N26, N30, N51, N72",25,1207771.0,55.8,27.9
100000368,서대문역사거리.적십자병원,종로구,"470, 601, 704, 720, 741, N37",6,592672.0,54.0,27.0
100000369,안국역.서울공예박물관,종로구,"109, 151, 162, 172, 8111",5,285349.0,33.2,16.6
100000370,안국역5번출구,종로구,"601, 7025",2,67568.0,62.0,31.0
100000376,삼성강북병원.경교장,종로구,101,1,23439.0,40.0,20.0
100000379,서울역사박물관.경희궁앞,종로구,"103, 150, 160, 260, 270, 271, 273, 370, 6002, 7011, 721, N26, N75, 새벽A160, 심야A21",15,857299.0,58.13333333333333,29.066666666666666
100000380,서울역사박물관.경희궁앞,종로구,"160, 260, 270, 271, 273, 370, 470, 600, 6002, 602, 603, 702A, 702B, 705, 707, 720, 721, 741, 8101, N26, N37, N75, 새벽A160, 심야A21",24,1227033.0,54.0,27.0
100000384,광화문역,종로구,"160, 260, 270, 271, 273, 370, 470, 6002, 702A, 702B, 705, 707, 720, 721, 741, 8101, N26, N37, 새벽A160, 심야A21",20,1365879.0,53.2,26.6
100000385,광화문역,종로구,"101, 103, 150, 160, 260, 270, 271, 273, 370, 470, 601, 720, 721, 741, N26, N37, 새벽A160, 심야A21",18,1246929.0,52.666666666666664,26.333333333333332
100000386,종로1가,종로구,"101, 150, 160, 260, 270, 271, 273, 370, 470, 501, 6002, 720, 721, 7212, 741, 8101, N26, N37, 새벽A160, 심야A21",20,1559242.0,52.2,26.1
100000387,종로1가,종로구,"101, 103, 150, 160, 260, 270, 271, 273, 370, 470, 601, 720, 721, 7212, 741, N26, N37, 새벽A160, 심야A21",19,1311793.0,52.421052631578945,26.210526315789473
100000388,종로2가,종로구,"101, 103, 143, 150, 160, 201, 260, 262, 270, 271, 273, 370, 470, 501, 720, 721, 7212, 741, 8101, N15, N26, N31, N37, N62, 새벽A160, 심야A21",26,1600318.0,56.0,28.0
100000389,종로2가,종로구,"101, 103, 143, 150, 160, 201, 260, 262, 270, 271, 273, 370, 470, 601, 720, 721, 7212, 741, 8101, N15, N26, N31, N37, N62, 새벽A160, 심야A21",26,1963820.0,56.46153846153846,28.23076923076923
100000390,종로3가.탑골공원,종로구,"101, 103, 140, 143, 150, 160, 201, 260, 262, 270, 271, 273, 370, 720, 721, 7212, 8101, N15, N26, N31, N62, 새벽A160, 심야A21",23,1747196.0,55.130434782608695,27.565217391304348
100000391,종로3가.탑골공원,종로구,"101, 103, 143, 150, 160, 201, 260, 262, 270, 271, 273, 370, 601, 720, 721, 7212, 8101, N15, N26, N31, N62, 새벽A160, 심야A21",23,1261299.0,56.0,28.0
100000392,종로4가.종묘,종로구,"101, 103, 140, 143, 150, 160, 201, 260, 262, 270, 271, 273, 370, 720, 721, 7212, 8101, N15, N26, N31, N62, 새벽A160, 심야A21",23,715079.0,55.130434782608695,27.565217391304348
100000393,종로4가.종묘,종로구,"101, 103, 143, 150, 160, 201, 260, 262, 270, 271, 370, 720, 721, 7212, 8101, N15, N26, N31, N62, 새벽A160, 심야A21",21,498837.0,57.523809523809526,28.761904761904763
100000394,종로5가.광장시장,종로구,"101, 103, 107, 140, 143, 150, 160, 201, 260, 262, 270, 271, 273, 370, 720, 721, 7212, 8101, N15, N26, N31, N62, 새벽A160, 심야A21",24,1312748.0,54.833333333333336,27.416666666666668
100000395,종로5가.광장시장,종로구,"101, 103, 201, 260, 262, 270, 271, 370, 720, 721, 7212, N15, N26, N62, 심야A21",15,877206.0,62.4,31.2
100000396,종로6가.동대문종합시장,종로구,"101, 103, 201, 260, 262, 270, 271, 370, 720, 721, 7212, N15, N26, N62, 심야A21",15,1104873.0,62.4,31.2
100000397,종로6가.동대문종합시장,종로구,"101, 103, 152, 201, 260, 262, 270, 271, 370, 720, 721, 7212, N15, N26, N62, 심야A21",16,799738.0,60.25,30.125
100000398,동대문역.흥인지문,종로구,"101, 103, 105, 111, 144, 152, 201, 2112, 2233, 260, 261, 262, 270, 271, 370, 420, 6002, 720, 721, N13, N15, N26, N30, N51, N6002, 심야A21, 종로03",27,2110014.0,89.74074074074075,44.870370370370374
100000413,남인사마당,종로구,01A,1,65575.0,32.0,16.0
100000414,창덕궁.돈화문국악당,종로구,"109, 162, 7025, 710",4,52093.0,48.0,24.0
100000415,영추문,종로구,"01A, 청와대A01",2,55307.0,16.0,8.0
100000416,청와대,종로구,"01A, 청와대A01",2,91002.0,16.0,8.0
100000417,춘추문,종로구,"01A, 청와대A01",2,79623.0,16.0,8.0
100000418,경복궁.국립민속박물관,종로구,"01A, 청와대A01",2,130603.0,16.0,8.0
100000419,경복궁역(효자로입구),종로구,청와대A01,1,11899.0,0.0,0.0
100000420,효자로입구(가상),종로구,청와대A01,1,123.0,0.0,0.0
100000421,유림회관앞,종로구,종로07,1,3063.0,72.0,36.0
100900002,경진빌라,종로구,종로13,1,1244.0,60.0,30.0
100900003,혜화초등학교,종로구,"종로07, 종로08",2,92691.0,50.0,25.0
100900004,명륜시장.성대후문,종로구,종로08,1,6985.0,28.0,14.0
100900005,오거리.한옥마을입구,종로구,종로09,1,24510.0,40.0,20.0
100900006,완성빌라,종로구,종로13,1,3813.0,60.0,30.0
100900007,삼청파출소,종로구,종로11,1,80980.0,40.0,20.0
100900008,양현관,종로구,종로08,1,1184.0,28.0,14.0
100900009,종로5가입구,종로구,종로12,1,18270.0,36.0,18.0
100900010,상명대후문,종로구,종로13,1,11811.0,60.0,30.0
100900011,원서고개,종로구,종로01,1,22618.0,60.0,30.0
100900012,샘미용실.종로구청소년상담복지센터,종로구,종로08,1,340.0,28.0,14.0
100900013,창신쌍용2단지.한성대후문,종로구,종로03,1,193658.0,36.0,18.0
100900014,산정빌라,종로구,종로13,1,409.0,60.0,30.0
100900015,경희궁자이2.3단지,종로구,종로05,1,18121.0,44.0,22.0
100900016,오거리,종로구,8003,1,316.0,160.0,80.0
100900017,국민생활관,종로구,"종로07, 종로08",2,241176.0,50.0,25.0
100900018,구기빌라,종로구,종로13,1,556.0,60.0,30.0
100900019,마트앞,종로구,종로13,1,2617.0,60.0,30.0
100900020,통인시장,종로구,종로09,1,84782.0,40.0,20.0
100900021,양현관,종로구,종로08,1,93235.0,28.0,14.0
100900022,국민은행.세검정지점,종로구,종로13,1,1036.0,60.0,30.0
100900024,삼청동주민센터,종로구,종로11,1,133748.0,40.0,20.0
100900025,세검초등학교,종로구,종로13,1,2292.0,60.0,30.0
100900026,빨래터.고희동미술관,종로구,종로01,1,19013.0,60.0,30.0
100900027,혜화역4번출구,종로구,"종로07, 종로08, 종로12",3,124345.0,45.333333333333336,22.666666666666668
100900028,방송통신대앞,종로구,"종로07, 종로08",2,35697.0,50.0,25.0
100900029,화정박물관,종로구,8003,1,14248.0,160.0,80.0
100900030,서울대치과대학,종로구,종로12,1,656.0,36.0,18.0
100900031,서울국제고등학교,종로구,"종로07, 종로08",2,129419.0,50.0,25.0
100900032,샘미용실.종로구청소년상담복지센터,종로구,종로08,1,58923.0,28.0,14.0
100900033,효제초교.연동교회.김마리아활동터,종로구,"종로03, 종로08",2,53913.0,32.0,16.0
100900034,박노수미술관,종로구,종로09,1,159134.0,40.0,20.0
100900035,금융연수원,종로구,종로11,1,100749.0,40.0,20.0
100900036,화정박물관,종로구,종로13,1,3845.0,60.0,30.0
100900037,인사미술공간.세탁소,종로구,종로01,1,19013.0,60.0,30.0
100900038,서울대치과대학,종로구,종로12,1,11022.0,36.0,18.0
100900039,낙산공원,종로구,종로03,1,68792.0,72.0,36.0
100900040,명륜3가종점,종로구,종로08,1,93777.0,28.0,14.0
100900041,수성동계곡,종로구,종로09,1,143693.0,80.0,40.0
100900042,서울대학교병원현관.암병원현관,종로구,종로12,1,176287.0,72.0,36.0
100900043,이화사거리,종로구,종로07,1,34816.0,72.0,36.0
100900044,서대문역3번출구,종로구,종로05,1,431827.0,88.0,44.0
100900045,통일부,종로구,종로02,1,10306.0,48.0,24.0
100900046,명륜시장.성대후문,종로구,종로08,1,223756.0,28.0,14.0
100900047,평창파출소,종로구,"8003, 종로13",2,126771.0,110.0,55.0
100900048,가회동주민센터,종로구,"종로01, 종로02",2,37081.0,54.0,27.0
100900049,독립문초등학교,종로구,종로05,1,13363.0,44.0,22.0
100900050,아름다운실버,종로구,8003,1,595.0,160.0,80.0
100900051,창덕궁,종로구,종로12,1,9479.0,36.0,18.0
100900052,북촌한옥마을입구.정세권활동터,종로구,"종로01, 종로02",2,109621.0,54.0,27.0
100900053,청룡사.보문파크뷰자이아파트,종로구,종로03,1,66483.0,36.0,18.0
100900054,소나무집,종로구,8003,1,2376.0,160.0,80.0
100900056,경복궁,종로구,종로11,1,32171.0,40.0,20.0
100900057,종로3가역9번출구,종로구,종로12,1,260802.0,36.0,18.0
100900058,안국선원.삼거리,종로구,"종로01, 종로02",2,41520.0,54.0,27.0
100900059,사우디대사관앞.북촌힐스,종로구,종로02,1,24758.0,48.0,24.0
100900060,종로센트레빌후문.e편한세상보문아파트,종로구,종로03,1,29185.0,36.0,18.0
100900061,경희궁자이4단지,종로구,종로05,1,61508.0,44.0,22.0
100900062,언덕앞,종로구,8003,1,841.0,160.0,80.0
100900063,혜화우체국,종로구,"종로07, 종로08",2,57966.0,50.0,25.0
100900064,새마을금고,종로구,종로08,1,122726.0,28.0,14.0
100900065,광화문새마을금고,종로구,종로09,1,13714.0,40.0,20.0
100900066,종로4가.종묘공원,종로구,종로12,1,47811.0,36.0,18.0
100900067,인왕빌딩,종로구,종로13,1,2255.0,60.0,30.0
100900068,중앙중고,종로구,종로01,1,19398.0,60.0,30.0
100900069,감사원,종로구,종로02,1,86748.0,48.0,24.0
100900070,명신초.삼선푸르지오.힐스테이트,종로구,종로03,1,75992.0,36.0,18.0
100900071,영천시장,종로구,종로05,1,101004.0,44.0,22.0
100900072,청련사입구,종로구,8003,1,472.0,160.0,80.0
100900073,한국사회과학도서관.이회영기념관,종로구,종로05,1,27192.0,44.0,22.0
100900074,감나무골공원,종로구,8003,1,534.0,160.0,80.0
100900075,혜화역1번출구,종로구,"종로07, 종로08",2,550911.0,50.0,25.0
100900076,서울대병원장례식장,종로구,종로12,1,5319.0,36.0,18.0
100900077,완성빌라,종로구,종로13,1,7304.0,60.0,30.0
100900078,낙원상가,종로구,"종로01, 종로02",2,23944.0,54.0,27.0
100900079,힐탑,종로구,8003,1,1866.0,160.0,80.0
100900080,상명대후문,종로구,종로13,1,12427.0,60.0,30.0
100900081,수운회관,종로구,"종로01, 종로02",2,5693.0,54.0,27.0
100900082,행촌주차장,종로구,종로05,1,30397.0,44.0,22.0
100900083,화인빌라,종로구,8003,1,1446.0,160.0,80.0
100900085,서울대어린이병원응급실.갑상선센터,종로구,종로12,1,3177.0,36.0,18.0
100900086,헌법재판소.안국역,종로구,"종로01, 종로02",2,24827.0,54.0,27.0
100900088,무악현대아파트후문,종로구,종로05,1,31293.0,44.0,22.0
100900089,박종화고택입구,종로구,8003,1,718.0,160.0,80.0
100900090,이화사거리,종로구,종로08,1,27773.0,28.0,14.0
100900091,산정빌라,종로구,종로13,1,322.0,60.0,30.0
100900092,아름다운가게.정독도서관,종로구,"종로01, 종로02",2,49486.0,84.0,42.0
100900093,쌍용아파트입구.창신역,종로구,종로03,1,48857.0,36.0,18.0
100900094,린덴바움숲유치원,종로구,종로05,1,29009.0,44.0,22.0
100900095,보현산신각,종로구,8003,1,1026.0,160.0,80.0
100900096,원남로터리,종로구,종로12,1,10587.0,36.0,18.0
100900097,구기빌라,종로구,종로13,1,1379.0,60.0,30.0
100900098,평창동산림제3초소,종로구,8003,1,2687.0,160.0,80.0
100900099,통인시장.종로구보건소,종로구,"8002, 종로09",2,8666.0,70.0,35.0
100900100,삼청파출소,종로구,종로11,1,4880.0,40.0,20.0
100900101,종로사우나,종로구,종로01,1,67650.0,60.0,30.0
100900102,종로도서관,종로구,종로05,1,19736.0,44.0,22.0
100900103,평창공원지킴터입구,종로구,8003,1,1221.0,160.0,80.0
100900104,오거리.한옥마을입구,종로구,종로09,1,2431.0,40.0,20.0
100900105,정독도서관,종로구,종로11,1,8041.0,40.0,20.0
100900106,인사동들머리.3.1독립선언터,종로구,종로01,1,6436.0,60.0,30.0
100900107,종로5가역.중부교육지원청,종로구,"종로03, 종로08",2,396794.0,32.0,16.0
100900108,황학정앞,종로구,종로05,1,4424.0,44.0,22.0
100900109,참샘골공원,종로구,8003,1,2082.0,160.0,80.0
