NODE_ID,avg_headway_min,표준버스정류장ID,역명,자치구,승차총승객수,wait_exposure
108000187,1.2380952380952381,108000187,삼각산동삼각산아이원아파트후문(00014),강북구,37203.0,46060.857142857145
108000188,1.4130434782608694,108000188,삼각산동삼각산아이원아파트후문(00004),강북구,161692.0,228477.82608695648
108000189,0.40124193933604013,108000189,롯데백화점미아점(00010),강북구,396247.0,158990.9147360879
108000190,1.75,108000190,우이동주민센터입구(00090),강북구,14177.0,24809.75
108000192,2.0,108000192,솔샘터널(00043),강북구,42631.0,85262.0
108000193,2.142857142857143,108000193,우이동도선사입구(00046),강북구,65095.0,139489.2857142857
108000194,1.0,108000194,우이동차고지기점(00001),강북구,146573.0,146573.0
108000195,0.4951016726649222,108000195,한성운수종점(00038),강북구,681.0,337.16423908481204
108000196,1.0,108000196,화계사입구.종점(00001),강북구,46574.0,46574.0
108000198,0.9333333333333333,108000198,SK아파트벽산아파트상가(00031),강북구,177604.0,165763.73333333334
108000199,1.0,108000199,우이동차고지종점(00087),강북구,547.0,547.0
108000200,1.4130434782608694,108000200,삼각산동삼각산아이원아파트정문(00003),강북구,109632.0,154914.78260869565
108000203,1.2380952380952381,108000203,삼각산동삼각산아이원아파트정문(00015),강북구,39469.0,48866.380952380954
108000204,3.25,108000204,삼각산고.래미안트리베라(00010),강북구,36783.0,119544.75
108000205,1.2380952380952381,108000205,삼각산고.래미안트리베라(00013),강북구,75087.0,92964.85714285714
108000339,0.5477665471144441,108000339,미아사거리역2번출구(00011),강북구,816520.0,447262.34104988584
108000364,0.5477665471144441,108000364,방천시장입구(00012),강북구,75765.0,41501.532442125856
108000365,1.0,108000365,화계사입구.한신대학교대학원(00019),강북구,15120.0,15120.0
108000366,6.25,,,,,
108000367,1.4130434782608694,108000367,삼각산119안전센터(00001),강북구,35928.0,50767.82608695651
108000368,3.25,108000368,삼각산119안전센터(00025),강북구,4378.0,14228.5
108000369,3.25,108000369,미아사거리역.롯데백화점(00015),강북구,245141.0,796708.25
108000371,0.5142857142857143,108000371,무량사입구(00065),강북구,2306.0,1185.9428571428573
108000372,0.5142857142857143,108000372,무량사입구(00003),강북구,146493.0,75339.25714285715
108000373,0.7194767441860465,108000373,꿈의숲주차장입구(00019),강북구,185683.0,133594.60029069765
108000375,6.25,,,,,
108000376,1.125,108000376,대한병원(00017),강북구,34003.0,38253.375
108000377,2.25,108000377,수유중앙시장(00041),강북구,136164.0,306369.0
108000378,0.14199723444372367,108000378,수유역.강북구청(00013),강북구,1919716.0,272594.3629173674
108000379,2.0,108000379,우이3교(00050),강북구,3421.0,6842.0
108000381,3.0,108000381,창번교(00011),강북구,24755.0,74265.0
108000382,0.7470892626131954,108000382,영신여객차고지(우이동종점)(00001),강북구,279560.0,208856.2742561449
108000383,0.7470892626131954,108000383,영신여객차고지(우이동종점)(00051),강북구,910.0,679.8512289780078
108000384,0.7718008686936184,108000384,한국사회봉사회(00002),강북구,59023.0,45554.002672903436
108000385,0.6400665004156276,108000385,한국사회봉사회(00026),강북구,1720.0,1100.9143807148796
108900001,3.5,108900001,당진슈퍼(00023),강북구,12515.0,43802.5
108900002,1.0,108900002,보람빌딩(00015),강북구,48817.0,48817.0
108900003,0.7333333333333334,108900003,광산사거리(00013),강북구,60552.0,44404.8
108900004,1.2375,108900004,현대백화점.E마트.빅토리아호텔(00001),강북구,35588.0,44040.15
108900007,2.25,108900007,번3동주민센터(00045),강북구,46723.0,105126.75
108900008,2.25,108900008,주공1.2단지한진아파트(00044),강북구,19562.0,44014.5
108900009,2.75,108900009,오현초등학교(00044),강북구,17635.0,48496.25
108900010,2.75,108900010,주공1.2단지한진아파트(00043),강북구,42789.0,117669.75
108900011,1.2375,108900011,신원아파트.북서울꿈의교회(00042),강북구,98626.0,122049.675
108900012,1.2375,108900012,기산아파트.2단지후문(00041),강북구,62842.0,77766.975
108900013,1.2375,108900013,주공3단지정문(00040),강북구,36406.0,45052.425
108900014,1.5,108900014,번동슈퍼(00033),강북구,3707.0,5560.5
108900015,2.25,108900015,아카데미하우스.통일교육원(00036),강북구,92.0,207.0
108900016,2.25,108900016,백련사(00034),강북구,376.0,846.0
108900017,1.5,108900017,강북보건소앞.번2동주민센터(00001),강북구,33111.0,49666.5
108900018,1.2375,108900018,금호.현대아파트(00035),강북구,27741.0,34329.4875
108900019,2.5,108900019,강북문화정보도서관.해모로아파트(00032),강북구,9302.0,23255.0
108900020,1.2375,108900020,로얄공인중계사무소(00034),강북구,7345.0,9089.4375
108900021,1.2375,108900021,주공5단지(00033),강북구,23327.0,28867.162500000002
108900022,2.0,108900022,본원정사(00001),강북구,10988.0,21976.0
108900023,2.0,108900023,본원정사(00032),강북구,7604.0,15208.0
108900024,1.5,108900024,청화슈퍼(00032),강북구,6162.0,9243.0
108900025,1.5,108900025,청화슈퍼(00005),강북구,38467.0,57700.5
108900026,2.25,108900026,국립4.19민주묘지삼거리.윤극영가옥(00030),강북구,3616.0,8136.0
108900027,2.0,108900027,모아빌라(00031),강북구,66.0,132.0
108900028,1.5,108900028,금강슈퍼(00031),강북구,17457.0,26185.5
108900029,1.75,108900029,벽산아파트(00029),강북구,10690.0,18707.5
108900030,2.0,108900030,해청빌라(00030),강북구,60.0,120.0
108900031,1.5,108900031,영순슈퍼(00030),강북구,22783.0,34174.5
108900032,2.25,108900032,인수초중학교(00028),강북구,2669.0,6005.25
108900033,2.0,108900033,기도원입구(00029),강북구,73.0,146.0
108900034,3.5,108900034,우광슈퍼(00025),강북구,195.0,682.5
108900035,1.5,108900035,당진슈퍼(00029),강북구,52714.0,79071.0
108900038,2.0,108900038,형제슈퍼(00028),강북구,298.0,596.0
108900039,3.5,108900039,믿음슈퍼(00024),강북구,411.0,1438.5
108900040,1.75,108900040,청소년독서실(00026),강북구,1854.0,3244.5
108900041,1.2375,108900041,수유역.강북구청(00028),강북구,1000293.0,1237862.5875000001
108900042,1.05,108900042,성원아파트(00019),강북구,1874.0,1967.7
108900043,2.25,108900043,국립재활원(00026),강북구,14132.0,31797.0
108900044,2.0,108900044,삼성하이츠빌라(00027),강북구,451.0,902.0
108900045,1.75,108900045,빨래골입구(00025),강북구,12795.0,22391.25
108900046,2.0,108900046,청수탕(00025),강북구,7244.0,14488.0
108900047,2.0,108900047,빨래골(00025),강북구,3024.0,6048.0
108900048,1.05,108900048,삼광학원(00022),강북구,18602.0,19532.100000000002
108900049,2.5,108900049,미아사거리역(00025),강북구,603759.0,1509397.5
108900050,1.75,108900050,정은빌라(00024),강북구,373.0,652.75
108900051,2.0,108900051,수연슈퍼(00024),강북구,195.0,390.0
108900052,1.5,108900052,한영교회(00027),강북구,8133.0,12199.5
108900053,2.5,108900053,방천시장입구(00024),강북구,17288.0,43220.0
108900054,2.25,108900054,벽산아파트(00023),강북구,16097.0,36218.25
108900055,2.0,108900055,한신대신학대학원.화계사(00023),강북구,9301.0,18602.0
108900056,2.0,108900056,다리앞(00023),강북구,121.0,242.0
108900057,2.0,108900057,삼흥연립(00022),강북구,195.0,390.0
108900058,1.5,108900058,제일슈퍼(00026),강북구,7120.0,10680.0
108900059,2.5,108900059,8번지입구(00022),강북구,107338.0,268345.0
108900060,1.2375,108900060,금강산병원.전자공단(00023),강북구,13928.0,17235.9
108900061,2.25,108900061,백년시장(00021),강북구,14335.0,32253.75
108900062,2.0,108900062,한빛맹아학교(00021),강북구,1216.0,2432.0
108900063,1.5,108900063,홈빌라트(00025),강북구,3839.0,5758.5
108900064,2.5,108900064,한일아파트정문(00021),강북구,37548.0,93870.0
108900065,1.75,108900065,보람미용실(00021),강북구,3486.0,6100.5
108900066,1.2375,108900066,주공5단지(00022),강북구,74764.0,92520.45
108900067,2.0,108900067,한빛예술단(00020),강북구,1369.0,2738.0
108900068,1.5,108900068,꿈의숲해링턴아파트101동앞(00024),강북구,5595.0,8392.5
108900069,2.5,108900069,장미맨션(00020),강북구,15825.0,39562.5
108900070,1.75,108900070,페리카나치킨(00020),강북구,5718.0,10006.5
108900071,1.2375,108900071,로얄공인중계사무소(00021),강북구,17610.0,21792.375
108900072,2.25,108900072,수유역(00019),강북구,314103.0,706731.75
108900073,1.5,108900073,꿈의숲해링턴105동.강북50플러스센터(00023),강북구,10003.0,15004.5
108900074,2.5,108900074,한일아파트후문(00019),강북구,49659.0,124147.5
108900075,1.75,108900075,삼양시장(00019),강북구,5109.0,8940.75
108900076,1.2375,108900076,금호.현대아파트(00020),강북구,81864.0,101306.7
108900077,1.5,108900077,꿈의숲해링턴아파트108동앞(00022),강북구,22470.0,33705.0
108900078,2.5,108900078,삼우하이츠빌라(00018),강북구,7221.0,18052.5
108900079,1.75,108900079,삼일약국.롯데마트(00018),강북구,156514.0,273899.5
108900081,2.0,108900081,화계유치원(00017),강북구,14903.0,29806.0
108900082,2.5,108900082,산장빌라(00017),강북구,15272.0,38180.0
108900083,2.25,108900083,중앙시장(00016),강북구,4831.0,10869.75
108900085,0.9375,108900085,롯데백화점(00020),강북구,443636.0,415908.75
108900086,2.5,108900086,8번지슈퍼(00016),강북구,26703.0,66757.5
108900087,1.75,108900087,강북반석교회(00016),강북구,25627.0,44847.25
108900088,1.2375,108900088,하나은행.새마을금고(00017),강북구,160519.0,198642.2625
108900089,2.25,108900089,성당앞(00015),강북구,3769.0,8480.25
108900090,2.5,108900090,양지빌라(00015),강북구,12667.0,31667.5
108900091,1.75,108900091,삼양신협(00015),강북구,21847.0,38232.25
108900092,1.2375,108900092,한양아파트입구.삼덕상운(00016),강북구,93166.0,115292.925
108900093,2.25,108900093,벽산아파트(00014),강북구,20445.0,46001.25
108900094,1.0,108900094,번동삼거리(00014),강북구,46136.0,46136.0
108900095,2.5,108900095,8번지입구(00014),강북구,14218.0,35545.0
108900096,1.75,108900096,깨순이김밥(00014),강북구,75047.0,131332.25
108900097,1.2375,108900097,주공3단지정문(00015),강북구,80507.0,99627.4125
108900098,1.75,108900098,미아역7번출구(00013),강북구,479122.0,838463.5
108900099,1.2375,108900099,기산아파트.2단지후문(00014),강북구,89026.0,110169.675
108900100,2.0,108900100,경남아너스빌정문(00013),강북구,13035.0,26070.0
108900101,2.0,108900101,송암교회.화계사거리.수유보건지소(00012),강북구,42636.0,85272.0
108900102,1.0,108900102,북한산스카이빌딩(00012),강북구,16626.0,16626.0
108900103,1.5,108900103,꿈의숲해링턴아파트108동앞(00016),강북구,25760.0,38640.0
108900105,1.75,108900105,미아역6번출구(00012),강북구,1260.0,2205.0
108900106,1.2375,108900106,신원아파트.북서울꿈의교회(00013),강북구,95192.0,117800.1
108900108,2.25,108900108,국립재활원(00011),강북구,59439.0,133737.75
108900109,1.5,108900109,꿈의숲해링턴105동.강북50플러스센터(00015),강북구,109007.0,163510.5
108900110,2.25,108900110,번3동주민센터(00012),강북구,40031.0,90069.75
108900111,1.2375,108900111,주공1.2단지한진아파트(00012),강북구,88500.0,109518.75
108900113,2.0,108900113,화계유치원(00010),강북구,9553.0,19106.0
108900114,1.5,108900114,꿈의숲해링턴아파트101동앞(00014),강북구,74048.0,111072.0
108900115,1.75,108900115,구.삼양극장(00010),강북구,37228.0,65149.0
108900116,2.25,108900116,인수초중학교(00009),강북구,9631.0,21669.75
108900117,1.5,108900117,홈빌라트(00013),강북구,34314.0,51471.0
108900118,2.0,108900118,청수탕(00008),강북구,91973.0,183946.0
108900119,1.5,108900119,제일슈퍼(00012),강북구,57799.0,86698.5
108900121,1.75,108900121,삼양부동산(00008),강북구,41348.0,72359.0
108900122,1.5,108900122,한영교회(00011),강북구,28478.0,42717.0
108900123,1.75,108900123,삼양시장.롯데마트(00007),강북구,41346.0,72355.5
108900124,0.7333333333333334,108900124,강북중학교(00007),강북구,121007.0,88738.46666666667
108900125,2.0,108900125,삼성하이츠빌라(00006),강북구,90694.0,181388.0
108900126,2.0,108900126,한빛예술단(00006),강북구,29249.0,58498.0
108900127,1.5,108900127,동성마트(00010),강북구,36266.0,54399.0
108900128,1.75,108900128,페리카나치킨(00006),강북구,22971.0,40199.25
108900129,0.7333333333333334,108900129,쌍문교(00006),강북구,163322.0,119769.46666666667
108900130,2.0,108900130,형제슈퍼(00005),강북구,79797.0,159594.0
108900131,2.0,108900131,한빛맹아학교(00005),강북구,92963.0,185926.0
108900132,1.05,108900132,삼광학원(00005),강북구,81687.0,85771.35
108900133,2.5,108900133,동문굿모닝힐(00005),강북구,44919.0,112297.5
108900134,1.5,108900134,영순슈퍼(00007),강북구,90044.0,135066.0
108900135,1.75,108900135,보람미용실(00005),강북구,40523.0,70915.25
108900136,2.0,108900136,기도원입구(00004),강북구,8364.0,16728.0
108900137,2.0,108900137,삼흥연립(00004),강북구,34084.0,68168.0
108900138,3.5,108900138,당진슈퍼(00004),강북구,117185.0,410147.5
108900140,1.5,108900140,교육촌경로당(00006),강북구,90103.0,135154.5
108900141,1.75,108900141,구세군강북종합사회복지관(00004),강북구,75446.0,132030.5
108900142,2.25,108900142,백련사(00003),강북구,18413.0,41429.25
108900143,2.0,108900143,해청빌라(00003),강북구,16745.0,33490.0
108900144,2.0,108900144,다리앞(00003),강북구,21164.0,42328.0
108900145,3.5,108900145,믿음슈퍼(00003),강북구,40463.0,141620.5
108900146,2.0,108900146,모아빌라(00002),강북구,12750.0,25500.0
108900147,2.0,108900147,수연슈퍼(00002),강북구,63463.0,126926.0
108900148,1.5,108900148,번동슈퍼(00004),강북구,15835.0,23752.5
108900150,1.05,108900150,성원아파트(00002),강북구,40118.0,42123.9
108900151,2.25,108900151,아카데미하우스.통일교육원(00001),강북구,20600.0,46350.0
108900152,2.0,108900152,빨래골(00001),강북구,27928.0,55856.0
108900153,3.5,108900153,영암마트(00001),강북구,38882.0,136087.0
108900154,0.9375,108900154,번동초교.솔그린APT.하나은행(00001),강북구,802622.0,752458.125
108900156,1.75,108900156,마을버스사무실(00003),강북구,19858.0,34751.5
108900157,1.75,108900157,구세군강북종합사회복지관(00022),강북구,6676.0,11683.0
108900158,1.75,108900158,미송경로당(00001),강북구,82056.0,143598.0
108900159,1.75,108900159,월산슈퍼(00023),강북구,1195.0,2091.25
108900161,1.75,108900161,솔샘중고등학교(00028),강북구,2621.0,4586.75
108900162,3.5,108900162,동아할인마트(00002),강북구,28242.0,98847.0
108900163,1.75,108900163,삼양신협(00011),강북구,2157.0,3774.75
108900164,1.2375,108900164,송중동주민센터(00004),강북구,14570.0,18030.375
108900168,1.5,108900168,미아사거리전철역(00019),강북구,943769.0,1415653.5
108900169,2.0,108900169,송중동주민센터(00014),강북구,10493.0,20986.0
108900171,0.5854523950325251,108900171,미아사거리역.롯데백화점(00002),강북구,1308094.0,765826.7652276759
108900172,1.75,108900172,삼양오거리(00009),강북구,40076.0,70133.0
108900173,1.75,108900173,훌랄라치킨(00017),강북구,33036.0,57813.0
108900174,1.5,108900174,당진슈퍼(00008),강북구,153055.0,229582.5
108900177,0.7333333333333334,108900177,수유역(00010),강북구,1175257.0,861855.1333333334
108900178,1.0,108900178,수유역(00013),강북구,774488.0,774488.0
108900180,1.2375,108900180,번동5거리.북부노동지청(00024),강북구,14591.0,18056.3625
108900183,1.2375,108900183,번동5거리.북부노동지청(00031),강북구,35062.0,43389.225
108900184,0.678082191780822,108900184,강북구민운동장.4단지(00018),강북구,112535.0,76307.9794520548
108900185,1.2375,108900185,강북보건소.번2동주민센터(00036),강북구,19767.0,24461.662500000002
108900186,1.2375,108900186,강북구민운동장.4단지(00037),강북구,21616.0,26749.8
108900189,1.2375,108900189,강북보건소.번2동주민센터(00019),강북구,89518.0,110778.52500000001
108900190,0.9375,108900190,번동초등학교(00034),강북구,18352.0,17205.0
108900192,1.2375,108900192,금강산병원.전자공단(00032),강북구,10175.0,12591.5625
108900195,2.75,108900195,오현초등학교(00011),강북구,20176.0,55484.0
108900196,2.5,108900196,동문굿모닝힐(00031),강북구,6778.0,16945.0
108900199,1.2375,108900199,한양아파트입구.삼덕상운(00039),강북구,45978.0,56897.775
108900201,1.2375,108900201,하나은행.새마을금고(00038),강북구,90377.0,111841.5375
108900203,2.0,108900203,수유1동주민센터.파출소(00007),강북구,80560.0,161120.0
108900204,2.0,108900204,하나은행(00008),강북구,75330.0,150660.0
108900205,2.0,108900205,광성슈퍼(00009),강북구,38958.0,77916.0
108900206,2.0,108900206,한신대신학대학원.화계사(00010),강북구,78067.0,156134.0
108900207,2.0,108900207,삼양탕(00011),강북구,41834.0,83668.0
108900208,2.0,108900208,광성슈퍼(00018),강북구,5500.0,11000.0
108900209,2.0,108900209,수유1동주민센터.파출소(00019),강북구,50568.0,101136.0
108900210,2.25,108900210,성당앞(00022),강북구,35762.0,80464.5
108900211,0.7333333333333334,108900211,광산사거리(00008),강북구,27048.0,19835.2
108900212,0.7333333333333334,108900212,강북구청(00009),강북구,128415.0,94171.00000000001
108900215,0.7333333333333334,108900215,쌍문교(00014),강북구,16442.0,12057.466666666667
108900216,1.05,108900216,우이동(00001),강북구,83918.0,88113.90000000001
108900217,2.25,108900217,신성빌라(00002),강북구,17350.0,39037.5
108900218,2.25,108900218,강북청소년센터(00004),강북구,27600.0,62100.0
108900225,2.25,108900225,신성빌라(00035),강북구,230.0,517.5
108900230,2.0,108900230,송암교회.화계사거리.수유보건지소(00021),강북구,61972.0,123944.0
108900232,2.0,108900232,유진슈퍼(00024),강북구,675.0,1350.0
108900233,2.25,108900233,강북구의회.강북문화예술회관(00012),강북구,72754.0,163696.5
108900234,2.25,108900234,가오리(00013),강북구,50905.0,114536.25
108900235,2.25,108900235,가오리(00024),강북구,46456.0,104526.0
108900236,2.25,108900236,강북구의회.강북문화예술회관(00025),강북구,10452.0,23517.0
108900240,2.5,108900240,삼성래미안아파트(00005),강북구,33260.0,83150.0
108900241,2.5,108900241,성우아파트(00006),강북구,7842.0,19605.0
108900245,1.1111111111111112,108900245,미아사거리역(00006),강북구,1315.0,1461.111111111111
108900250,2.0,108900250,두산위브아파트(00001),강북구,24983.0,49966.0
108900258,3.5,108900258,한영교회(00021),강북구,2251.0,7878.5
108900259,3.5,108900259,달팽이계단(00020),강북구,9160.0,32060.0
108900260,3.5,108900260,대성빌라정문(00019),강북구,2197.0,7689.5
108900261,3.5,108900261,신구한일아파트입구(00018),강북구,16947.0,59314.5
108900262,3.5,108900262,우일빌딩앞(00017),강북구,37363.0,130770.5
108900263,3.5,108900263,요진아파트(00016),강북구,9115.0,31902.5
108900264,3.5,108900264,수유시장(00015),강북구,65391.0,228868.5
108900265,3.5,108900265,미아역1번출구(00013),강북구,168317.0,589109.5
108900266,3.5,108900266,미아역3번출구(00012),강북구,143279.0,501476.5
108900267,3.5,108900267,남양빌라(00011),강북구,1322.0,4627.0
108900268,3.5,108900268,실버복지센터(00010),강북구,2773.0,9705.5
108900269,3.5,108900269,신구한일아파트입구(00009),강북구,13445.0,47057.5
108900270,3.5,108900270,대성빌라정문(00008),강북구,15444.0,54054.0
108900271,3.5,108900271,달팽이계단(00007),강북구,7408.0,25928.0
108900272,3.5,108900272,한영교회(00006),강북구,32047.0,112164.5
108900273,3.5,108900273,한국전력공사(00014),강북구,132458.0,463603.0
108900277,2.0,108900277,도일타운(00026),강북구,412.0,824.0
108900278,2.0,108900278,도일타운(00007),강북구,32850.0,65700.0
108900279,2.5,108900279,신창교(00038),강북구,6177.0,15442.5
109000001,0.4843173431734317,109000001,도봉산역(00002),도봉구,763418.0,369736.5774907749
109000002,0.4843173431734317,109000002,도봉산역(00087),도봉구,187393.0,90757.67988929889
109000003,0.34808727798762357,109000003,도봉한신아파트(00003),도봉구,613075.0,213403.6079522623
109000004,0.3118980322969737,109000004,도봉한신아파트(00086),도봉구,83714.0,26110.231875708858
109000005,0.34808727798762357,109000005,서울북부지방법원.검찰청.도봉역성황당(00004),도봉구,454380.0,158163.8973720164
109000006,0.3118980322969737,109000006,서울북부지방법원.검찰청.도봉역성황당(00085),도봉구,120171.0,37481.09843915963
109000007,0.34808727798762357,109000007,신도봉사거리(00005),도봉구,297712.0,103629.75970425138
109000008,0.34808727798762357,109000008,신도봉사거리(00084),도봉구,96461.0,33576.846921964156
109000009,0.3523346620027658,109000009,도봉소방서.방학역남부(00007),도봉구,802693.0,282816.56684698607
109000010,0.3523346620027658,109000010,도봉소방서.방학역남부(00082),도봉구,350520.0,123500.34572520947
109000011,0.2257343696050137,109000011,도봉보건소(00008),도봉구,782408.0,176616.37665391955
109000012,0.24129694496479778,109000012,도봉보건소.북한산아이파크아파트(00081),도봉구,321981.0,77693.03163671056
109000013,0.2200572847534914,109000013,도봉구민회관.도봉문화원(중)(00009),도봉구,813592.0,179036.84641716257
109000014,0.2200572847534914,109000014,도봉구민회관.도봉문화원(중)(00080),도봉구,382591.0,84191.93663112303
109000015,0.18416255201994164,109000015,쌍문역(00010),도봉구,1009321.0,185879.13116731952
109000016,0.21531903258681115,109000016,쌍문역(00079),도봉구,1705571.0,367241.8977281201
109000017,0.2200572847534914,109000017,우이1교앞(00011),도봉구,567874.0,124964.81052210418
109000018,0.2200572847534914,109000018,우이1교앞(00078),도봉구,232800.0,51229.3358906128
109000019,0.3123197288722238,109000019,신도봉시장.도봉구청.방학역북부(00006),도봉구,565322.0,176561.21376550331
109000020,0.3123197288722238,109000020,신도봉시장.도봉구청.방학역북부(00083),도봉구,310550.0,96990.8918012691
109000023,1.6153846153846154,109000023,도봉동한신아파트(00003),도봉구,57578.0,93010.61538461539
109000024,3.5,109000024,도봉동한신아파트(00058),도봉구,1140.0,3990.0
109000025,3.0,109000025,서울북부지방법원.검찰청.도봉역성황당(00047),도봉구,52074.0,156222.0
109000026,1.5,109000026,서울북부지방법원.검찰청.도봉역성황당(00004),도봉구,134733.0,202099.5
109000027,1.5,109000027,도봉견인차량보관소(00046),도봉구,20257.0,30385.5
109000028,1.5,109000028,도봉견인차량보관소(00005),도봉구,27276.0,40914.0
109000029,3.0,109000029,방학역(00045),도봉구,21896.0,65688.0
109000030,2.75,109000030,도봉소방서(00099),도봉구,37002.0,101755.5
109000031,2.75,109000031,도봉소방서(00007),도봉구,67902.0,186730.5
109000032,1.54,109000032,방학사거리.바로선병원(00048),도봉구,28629.0,44088.66
109000033,1.54,109000033,방학사거리(00008),도봉구,88608.0,136456.32
109000034,3.5,109000034,도봉보건소(00047),도봉구,20536.0,71876.0
109000036,0.9333333333333333,109000036,함석헌기념관.정의여중고(00005),도봉구,60458.0,56427.46666666667
109000037,0.9333333333333333,109000037,함석헌기념관.정의여중고(00024),도봉구,59701.0,55720.933333333334
109000038,0.9333333333333333,109000038,도봉구민회관.도봉문화원(00006),도봉구,163339.0,152449.73333333334
109000039,0.9333333333333333,109000039,도봉구민회관.도봉문화원(00023),도봉구,153095.0,142888.66666666666
109000040,1.105263157894737,109000040,쌍문역.쌍문시장(00010),도봉구,550025.0,607922.3684210527
109000041,0.5915492957746479,109000041,쌍문역.쌍리단길(00004),도봉구,2000768.0,1183552.9014084507
109000042,0.7118644067796611,109000042,우이1교앞(00003),도봉구,122972.0,87539.38983050849
109000044,0.5035971223021583,109000044,서울북부지방법원.검찰청.성우아파트(00010),도봉구,66345.0,33411.15107913669
109000045,0.5035971223021583,109000045,서울북부지방법원.검찰청.성우아파트(00126),도봉구,62279.0,31363.525179856115
109000046,0.6306306306306306,109000046,법조타운공영주차장(00009),도봉구,67116.0,42325.40540540541
109000047,0.6306306306306306,109000047,법조타운공영주차장(00127),도봉구,18697.0,11790.9009009009
109000048,0.4529115744069015,109000048,도봉구청(00010),도봉구,222825.0,100920.02156721783
109000049,0.4529115744069015,109000049,도봉구청(00128),도봉구,167230.0,75740.40258806614
109000050,0.4529115744069015,109000050,방학1동대상타운현대삼성아파트(00008),도봉구,128422.0,58163.810208483104
109000051,0.6306306306306306,109000051,방학1동대상타운현대삼성아파트(00129),도봉구,48984.0,30890.81081081081
109000052,0.72,109000052,창동쌍용.성원아파트(00005),도봉구,93464.0,67294.08
109000053,0.72,109000053,창동쌍용아파트(00025),도봉구,275875.0,198630.0
109000054,0.72,109000054,자운고등학교앞(00004),도봉구,83231.0,59926.32
109000055,0.72,109000055,자운고등학교앞(00026),도봉구,54005.0,38883.6
109000056,0.72,109000056,창동동아청솔아파트(00003),도봉구,54446.0,39201.119999999995
109000057,0.72,109000057,창동동아청솔아파트(00027),도봉구,74006.0,53284.32
109000058,0.6716417910447761,109000058,창동농협물류센터(00002),도봉구,249639.0,167667.98507462686
109000059,0.4804392587508579,109000059,창동농협물류센터(00011),도봉구,137862.0,66234.31708991078
109000060,0.49633656346017496,109000060,창동농협물류센터(00014),도봉구,153192.0,76034.79082959112
109000061,0.9836065573770493,109000061,창동역동측(00029),도봉구,217684.0,214115.4098360656
109000062,0.9836065573770493,109000062,창동동아아파트(00010),도봉구,35795.0,35208.19672131148
109000063,0.9836065573770493,109000063,창동동아아파트(00030),도봉구,42715.0,42014.75409836066
109000064,0.9836065573770493,109000064,창동주공19단지(00009),도봉구,77892.0,76615.08196721312
109000065,0.9836065573770493,109000065,창동주공19단지(00031),도봉구,37241.0,36630.491803278695
109000066,0.9836065573770493,109000066,창동주공18단지(00008),도봉구,85468.0,84066.88524590165
109000067,0.9836065573770493,109000067,창동주공18단지(00032),도봉구,13757.0,13531.475409836066
109000068,0.7007077856420627,109000068,도봉산입구(00001),도봉구,258018.0,180795.22143579373
109000069,0.7007077856420627,109000069,도봉고등학교(00002),도봉구,159634.0,111856.78665318504
109000070,0.7007077856420627,109000070,김근태기념도서관.도봉고등학교(00059),도봉구,3447.0,2415.33973710819
109000071,1.6153846153846154,109000071,도봉역(00004),도봉구,74138.0,119761.38461538462
109000072,0.9813084112149534,109000072,도봉역.도봉래미안아파트(00015),도봉구,27542.0,27027.196261682246
109000073,1.6153846153846154,109000073,노원교(00005),도봉구,15363.0,24817.153846153848
109000074,1.6153846153846154,109000074,노원교(00025),도봉구,11328.0,18299.076923076922
109000075,0.5035971223021583,109000075,성대야구장노원교앞(00125),도봉구,52465.0,26421.223021582733
109000076,1.1305057096247961,109000076,천주교도봉동교회(00009),도봉구,66932.0,75667.00815660685
109000077,0.821090047393365,109000077,천주교도봉동교회(00006),도봉구,108059.0,88726.16943127963
109000078,1.5098039215686274,109000078,오봉초등학교(00008),도봉구,34097.0,51479.78431372549
109000079,1.0043478260869565,109000079,오봉초등학교(00007),도봉구,39930.0,40103.608695652176
109000080,1.5098039215686274,109000080,방학2동공영주차장(00007),도봉구,73899.0,111573.0
109000081,1.0043478260869565,109000081,방학2동공영주차장(00008),도봉구,30293.0,30424.708695652174
109000082,1.5098039215686274,109000082,방학2동주민센터(00006),도봉구,208210.0,314356.2745098039
109000083,1.0043478260869565,109000083,방학2동주민센터(00009),도봉구,72231.0,72545.04782608696
109000088,1.2000000000000002,109000088,방학동신우빌라(00030),도봉구,29579.0,35494.8
109000089,2.0,109000089,방학동신우빌라(00040),도봉구,62864.0,125728.0
109000090,1.2000000000000002,109000090,방학동삼익세라믹(00029),도봉구,36711.0,44053.200000000004
109000091,2.0,109000091,방학동삼익세라믹(00041),도봉구,73432.0,146864.0
109000092,1.2000000000000002,109000092,쌍문동청구아파트(00028),도봉구,89191.0,107029.20000000001
109000093,2.0,109000093,쌍문동청구아파트(00042),도봉구,69626.0,139252.0
109000094,2.0,109000094,샘말어린이공원(00036),도봉구,122866.0,245732.0
109000095,1.2000000000000002,109000095,방학중학교정문(00032),도봉구,27333.0,32799.600000000006
109000096,1.2000000000000002,109000096,방학중학교정문(00010),도봉구,149358.0,179229.60000000003
109000097,3.0,109000097,신한은행방학동지점(00070),도봉구,22719.0,68157.0
109000098,3.0,109000098,신한은행방학동지점(00012),도봉구,20450.0,61350.0
109000099,0.7718008686936184,109000099,연산군.정의공주묘(00003),도봉구,186798.0,144170.85867023052
109000100,0.6400665004156276,109000100,연산군정의공주묘(00025),도봉구,51864.0,33196.40897755611
